Id. Cliente,Id. Producto,Fecha,current_delta_t,total_purchases,Period_x,mean,std,avg_delta_t_customer_product,Cluster,Period_y,mean_gr,std_gr,Category,Potencial_H,F_in,Status,Grading
1000037763,4567,2025-10-27,64,4,,,,146.0,1,Christmas,180.0,48.621677573534576,Categoria C1,1802.3600000000001,0.35555555555555557,Out-of-period / Holiday behavior,640.8391111111112
1000037777,4566,2024-03-19,651,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000038189,3408,2024-05-09,600,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000038189,4565,2024-05-09,600,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000038189,4566,2025-09-05,116,2,,,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.6863905325443787,Out-of-period / Holiday behavior,1237.1228402366864
1000038232,4565,2025-10-20,71,6,,,,124.4,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.41040462427745666,Out-of-period / Holiday behavior,912.3787283236994
1000038263,3399,2024-06-05,573,1,,,,,1,Christmas,180.0,74.0418800409606,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000038263,3408,2025-05-06,238,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000038263,4566,2025-05-06,238,2,,,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000038263,4567,2025-11-28,32,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.17777777777777778,Retention (1st historic purchase),395.22133333333335
1000038290,4565,2025-07-17,166,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.9595375722543352,Retention (1st historic purchase),2133.1671676300575
1000038392,5099,2025-11-24,36,10,,,,72.33333333333333,3,Christmas,34.0,46.630887552276384,Categoria T1,0.0,1.0588235294117647,Out-of-period / Holiday behavior,0.0
1000038392,5100,2025-12-05,25,11,Christmas,11.0,,66.2,3,Christmas,33.0,25.26841204070457,Categoria T1,0.0,3.0303030303030303,Retention (Seasonal Inactive),0.0
1000038392,5105,2025-12-05,25,8,Christmas,143.0,,94.57142857142857,3,Christmas,45.5,44.024614327290436,Categoria T1,0.0,0.7242757242757243,Habitual,0.0
1000038392,5112,2025-10-22,69,2,,,,9.0,3,Christmas,32.0,54.8151113158719,Categoria T1,0.0,2.15625,Out-of-period / Holiday behavior,0.0
1000038392,5115,2025-11-24,36,2,,,,40.0,3,Christmas,41.5,53.38823534817658,Categoria T1,0.0,0.8674698795180723,Out-of-period / Holiday behavior,0.0
1000038447,4912,2025-06-16,197,4,,,,153.66666666666666,1,Christmas,179.5,46.660641306720926,Categoria C2,8007.0,0.0,Lost Customer,0.0
1000038447,4912,2025-06-16,197,4,,,,153.66666666666666,1,Christmas,179.5,46.660641306720926,Categoria C2,1667.3400000000001,0.0,Lost Customer,0.0
1000038497,3399,2025-11-07,53,3,,,,137.0,4,Christmas,146.0,49.86782529848279,Categoria C1,3410.04,0.363013698630137,Out-of-period / Holiday behavior,1237.8912328767124
1000038497,3408,2024-01-30,700,1,,,,,4,Christmas,125.5,57.18415060191761,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000038497,4566,2025-12-15,15,7,Christmas,101.5,43.1335136523794,114.16666666666667,4,Christmas,107.0,57.66587729631683,Categoria C1,3410.04,0.28797016711937756,Habitual,981.9897886837623
1000038497,4567,2025-12-15,15,4,Christmas,38.0,,104.0,4,Christmas,180.0,42.96704948481452,Categoria C1,3410.04,0.4780701754385965,Habitual,1630.2384210526316
1000038595,3408,2025-11-26,34,7,Christmas,76.0,,108.16666666666667,0,Christmas,147.0,59.37090372395007,Categoria C1,2223.12,0.6786609380594343,Habitual,1508.7447046186894
1000038595,4565,2025-11-26,34,5,,,,149.75,0,Christmas,92.0,65.02356392528957,Categoria C1,2223.12,0.3695652173913043,Out-of-period / Holiday behavior,821.5878260869564
1000038595,4567,2025-07-22,161,3,,,,180.0,0,Christmas,176.0,45.836846352214096,Categoria C1,2223.12,0.9147727272727273,Out-of-period / Holiday behavior,2033.6495454545454
1000038610,3408,2024-09-12,474,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000038610,4566,2024-09-12,474,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000038610,5099,2025-10-01,90,4,,,,107.66666666666667,1,Christmas,124.0,59.57919715104284,Categoria T1,0.0,0.7258064516129032,Out-of-period / Holiday behavior,0.0
1000038685,4565,2024-11-05,420,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000038685,4567,2024-11-05,420,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000038685,5099,2025-01-24,340,2,,,,80.0,1,Christmas,124.0,59.57919715104284,Categoria T1,0.0,0.0,Lost Customer,0.0
1000038775,3408,2025-04-10,264,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000038775,4566,2025-04-10,264,2,,,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000039366,4565,2024-12-05,390,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000039366,4566,2024-12-05,390,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000039499,3408,2024-10-04,452,3,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000039499,4566,2025-09-24,97,2,,,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.5739644970414202,Out-of-period / Holiday behavior,1034.490650887574
1000039499,4567,2025-09-24,97,2,,,,180.0,1,Christmas,180.0,48.621677573534576,Categoria C1,1802.3600000000001,0.5388888888888889,Out-of-period / Holiday behavior,971.2717777777777
1000039665,3408,2025-12-05,25,6,Christmas,180.0,0.0,132.2,1,Christmas,175.0,49.150411654270975,Categoria C1,3410.04,0.28174603174603174,Habitual,960.765238095238
1000039665,4567,2025-12-05,25,6,Christmas,180.0,0.0,132.4,1,Christmas,180.0,48.621677573534576,Categoria C1,3410.04,0.2777777777777778,Habitual,947.2333333333333
1000039696,3408,2025-12-15,15,10,Christmas,56.0,,70.77777777777777,0,Christmas,147.0,59.37090372395007,Categoria C1,5683.400000000001,0.36989795918367346,Habitual,2102.27806122449
1000039696,4565,2025-12-15,15,7,Christmas,56.0,,82.83333333333333,0,Christmas,92.0,65.02356392528957,Categoria C1,5683.400000000001,0.4309006211180124,Habitual,2448.980590062112
1000039696,4566,2025-12-15,15,11,Christmas,56.0,,63.7,0,Christmas,91.0,61.174281110461045,Categoria C1,5683.400000000001,0.4326923076923077,Habitual,2459.163461538462
1000039696,4567,2025-12-15,15,9,Christmas,56.0,,79.625,0,Christmas,176.0,45.836846352214096,Categoria C1,5683.400000000001,0.35308441558441556,Habitual,2006.7199675324675
1000039707,3408,2025-05-28,216,4,,,,,0,Christmas,147.0,59.37090372395007,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000039707,4566,2025-05-22,222,2,,,,180.0,0,Christmas,91.0,61.174281110461045,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000039922,4565,2025-12-12,18,3,Christmas,180.0,,180.0,4,Christmas,124.0,56.23303684981726,Categoria C1,2223.12,0.24516129032258066,Habitual,545.0229677419355
1000039922,4567,2025-12-12,18,3,Christmas,180.0,,180.0,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.2,Habitual,444.624
1000039922,4911,2025-03-04,301,1,,,,,4,Christmas,157.0,52.22722564517045,Categoria C2,9247.300000000001,0.0,Lost Customer,0.0
1000039922,4911,2025-03-04,301,1,,,,,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000039922,4912,2025-03-04,301,2,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,9247.300000000001,0.0,Lost Customer,0.0
1000039922,4912,2025-03-04,301,2,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000039979,3408,2025-12-04,26,15,Christmas,60.0,35.35533905932738,50.142857142857146,0,Christmas,147.0,59.37090372395007,Categoria C1,2223.12,0.610204081632653,Habitual,1356.5568979591835
1000039979,4566,2025-12-04,26,19,Christmas,26.0,12.727922061357855,39.0,0,Christmas,91.0,61.174281110461045,Categoria C1,2223.12,1.2857142857142856,Habitual,2858.2971428571423
1000040021,4565,2024-10-22,434,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040021,4566,2024-10-22,434,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040157,3408,2025-06-23,190,3,,,,180.0,4,Christmas,125.5,57.18415060191761,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000040157,4566,2025-06-23,190,3,,,,,4,Christmas,107.0,57.66587729631683,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000040157,5099,2024-01-25,705,1,,,,,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.0,Lost Customer,0.0
1000040157,5115,2024-01-25,705,1,,,,,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.0,Lost Customer,0.0
1000040173,4565,2025-01-02,362,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040173,4566,2025-01-02,362,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040173,4567,2025-01-02,362,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040173,4912,2025-01-02,362,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,5548.38,0.0,Lost Customer,0.0
1000040173,4912,2025-01-02,362,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000040210,4565,2025-12-04,26,6,Christmas,101.0,25.45584412271571,115.2,1,Christmas,173.0,57.30797752299166,Categoria C1,3410.04,0.40771475991529793,Habitual,1390.3236399015625
1000040210,4566,2025-08-07,145,4,Christmas,83.0,,130.66666666666666,1,Christmas,169.0,52.340870920382315,Categoria C1,3410.04,2.6049761174877024,Habitual,8883.072759677765
1000040210,4912,2025-12-04,26,5,Christmas,119.0,,144.0,1,Christmas,179.5,46.660641306720926,Categoria C2,5548.38,0.36333419161536484,Habitual,2015.916162074858
1000040210,4912,2025-12-04,26,5,Christmas,119.0,,144.0,1,Christmas,179.5,46.660641306720926,Categoria C2,1667.3400000000001,0.36333419161536484,Habitual,605.8016310479625
1000040383,4566,2025-04-30,244,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040574,3408,2025-04-16,258,3,,,,37.5,4,Christmas,125.5,57.18415060191761,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000040574,4565,2025-11-27,33,5,,,,146.25,4,Christmas,124.0,56.23303684981726,Categoria C1,1802.3600000000001,0.2661290322580645,Out-of-period / Holiday behavior,479.6603225806452
1000040574,4566,2025-11-27,33,11,Christmas,111.0,,66.5,4,Christmas,107.0,57.66587729631683,Categoria C1,1802.3600000000001,0.6057085122505683,Habitual,1091.7047941399344
1000040574,5099,2025-09-08,113,1,,,,,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,1.3696969696969696,Retention (1st historic purchase),0.0
1000040574,5108,2024-10-09,447,2,,,,180.0,4,Christmas,87.0,60.88248033129335,Categoria T1,0.0,0.0,Lost Customer,0.0
1000040689,3408,2024-09-19,467,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000040689,4566,2024-09-19,467,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000040689,4567,2024-09-19,467,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000040718,3399,2024-09-23,463,2,,,,110.0,0,Christmas,85.5,6.363961030678928,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040718,3408,2025-06-03,210,3,,,,145.0,0,Christmas,147.0,59.37090372395007,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040718,4566,2024-09-23,463,1,,,,,0,Christmas,91.0,61.174281110461045,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040718,5112,2025-06-03,210,1,,,,,0,,,,Categoria T1,0.0,0.0,Lost Customer,0.0
1000040842,4565,2025-11-27,33,6,,,,134.2,3,Christmas,81.0,61.08429182357264,Categoria C1,2223.12,0.4074074074074074,Out-of-period / Holiday behavior,905.7155555555555
1000040842,4566,2025-11-27,33,6,,,,134.2,3,Christmas,66.5,53.15579255339402,Categoria C1,2223.12,0.49624060150375937,Out-of-period / Holiday behavior,1103.2024060150375
1000040842,4567,2024-10-17,439,1,,,,,3,Christmas,134.0,60.35512190974964,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000040842,4911,2025-01-20,344,1,,,,,3,Christmas,84.0,64.30773401956766,Categoria C2,16830.4,0.0,Lost Customer,0.0
1000040842,4911,2025-01-20,344,1,,,,,3,Christmas,84.0,64.30773401956766,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000040842,4912,2025-11-27,33,5,,,,138.5,3,Christmas,56.0,50.93624136108326,Categoria C2,16830.4,0.5892857142857143,Out-of-period / Holiday behavior,9917.914285714287
1000040842,4912,2025-11-27,33,5,,,,138.5,3,Christmas,56.0,50.93624136108326,Categoria C2,1086.44,0.5892857142857143,Out-of-period / Holiday behavior,640.2235714285715
1000040842,5099,2025-02-24,309,1,,,,,3,Christmas,34.0,46.630887552276384,Categoria T1,0.0,0.0,Lost Customer,0.0
1000040842,5100,2025-07-21,162,3,,,,163.5,3,Christmas,33.0,25.26841204070457,Categoria T1,0.0,0.0,Lost Customer,0.0
1000040842,5107,2025-07-21,162,3,,,,99.0,3,Christmas,33.0,59.77192490238162,Categoria T1,0.0,0.0,Lost Customer,0.0
1000040842,5116,2024-11-20,405,1,,,,,3,Christmas,38.5,38.10749688291424,Categoria T1,0.0,0.0,Lost Customer,0.0
1000041054,4565,2025-10-15,76,4,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,4546.72,0.4393063583815029,Out-of-period / Holiday behavior,1997.403005780347
1000041054,4566,2025-10-15,76,4,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,4546.72,0.44970414201183434,Out-of-period / Holiday behavior,2044.6788165680475
1000041067,3408,2024-02-15,684,1,,,,,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041067,4565,2025-01-15,349,1,,,,,4,Christmas,124.0,56.23303684981726,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041067,4566,2025-04-30,244,5,,,,108.5,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041067,4911,2025-11-13,47,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,11096.76,0.29936305732484075,Out-of-period / Holiday behavior,3321.96
1000041067,4911,2025-11-13,47,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.29936305732484075,Out-of-period / Holiday behavior,325.24
1000041067,4912,2025-09-22,99,5,,,,134.25,4,Christmas,96.0,58.542579212150926,Categoria C2,11096.76,1.03125,Out-of-period / Holiday behavior,11443.53375
1000041067,4912,2025-09-22,99,5,,,,134.25,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,1.03125,Out-of-period / Holiday behavior,1120.3912500000001
1000041086,4565,2025-05-22,222,4,,,,,0,Christmas,92.0,65.02356392528957,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041086,4566,2025-05-28,216,2,,,,7.0,0,Christmas,91.0,61.174281110461045,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041136,3408,2025-04-09,265,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041136,4565,2025-04-09,265,2,,,,180.0,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041136,4567,2024-04-16,623,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041272,3408,2025-05-05,239,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041272,4565,2024-02-27,672,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041273,4565,2025-12-23,7,2,Christmas,180.0,,180.0,0,Christmas,92.0,65.02356392528957,Categoria C1,3410.04,0.11497584541062802,Habitual,392.072231884058
1000041273,4912,2025-04-16,258,2,,,,21.0,0,Christmas,141.0,54.78494753297183,Categoria C2,18494.600000000002,0.0,Lost Customer,0.0
1000041273,4912,2025-04-16,258,2,,,,21.0,0,Christmas,141.0,54.78494753297183,Categoria C2,1667.3400000000001,0.0,Lost Customer,0.0
1000041273,5099,2024-10-09,447,2,,,,180.0,0,Christmas,55.0,56.71321736941261,Categoria T1,0.0,0.0,Lost Customer,0.0
1000041359,3408,2025-12-01,29,5,Christmas,125.0,,139.0,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,0.4630756972111554,Habitual,1029.4728439840637
1000041359,4566,2025-07-29,154,3,,,,149.0,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,1.439252336448598,Out-of-period / Holiday behavior,3199.6306542056072
1000041359,4567,2024-05-24,585,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041359,5099,2025-11-20,40,8,,,,84.28571428571429,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.48484848484848486,Out-of-period / Holiday behavior,0.0
1000041359,5115,2025-11-20,40,7,,,,98.33333333333333,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.4878048780487805,Out-of-period / Holiday behavior,0.0
1000041382,3408,2025-10-22,69,3,,,,177.5,4,Christmas,125.5,57.18415060191761,Categoria C1,3410.04,0.549800796812749,Out-of-period / Holiday behavior,1874.8427091633464
1000041382,4565,2025-02-19,314,1,,,,,4,Christmas,124.0,56.23303684981726,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000041382,4566,2025-10-22,69,2,,,,180.0,4,Christmas,107.0,57.66587729631683,Categoria C1,3410.04,0.6448598130841121,Out-of-period / Holiday behavior,2198.9977570093456
1000041382,4567,2024-08-28,489,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000041400,3408,2025-11-05,55,5,,,,141.25,0,Christmas,147.0,59.37090372395007,Categoria C1,3410.04,0.3741496598639456,Out-of-period / Holiday behavior,1275.865306122449
1000041400,4566,2025-11-05,55,5,,,,141.25,0,Christmas,91.0,61.174281110461045,Categoria C1,3410.04,0.6043956043956044,Out-of-period / Holiday behavior,2061.0131868131866
1000041400,4911,2025-11-05,55,5,,,,141.25,0,Christmas,117.0,54.71497575096394,Categoria C2,18124.08,0.4700854700854701,Out-of-period / Holiday behavior,8519.866666666667
1000041400,4911,2025-11-05,55,5,,,,141.25,0,Christmas,117.0,54.71497575096394,Categoria C2,1667.3400000000001,0.4700854700854701,Out-of-period / Holiday behavior,783.7923076923078
1000041400,4912,2025-06-23,190,5,,,,118.0,0,Christmas,141.0,54.78494753297183,Categoria C2,18124.08,0.0,Lost Customer,0.0
1000041400,4912,2025-06-23,190,5,,,,118.0,0,Christmas,141.0,54.78494753297183,Categoria C2,1667.3400000000001,0.0,Lost Customer,0.0
1000041550,4565,2025-11-25,35,6,,,,125.8,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.2023121387283237,Out-of-period / Holiday behavior,449.764161849711
1000041560,4911,2024-11-22,403,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,9247.300000000001,0.0,Lost Customer,0.0
1000041560,4911,2024-11-22,403,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000041560,4912,2025-03-13,292,4,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,9247.300000000001,0.0,Lost Customer,0.0
1000041560,4912,2025-03-13,292,4,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000041657,3408,2025-12-02,28,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.16,Retention (1st historic purchase),355.69919999999996
1000041657,4566,2025-12-02,28,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.16568047337278108,Retention (1st historic purchase),368.32757396449705
1000041657,4911,2025-12-02,28,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,9247.300000000001,0.15555555555555556,Retention (1st historic purchase),1438.468888888889
1000041657,4911,2025-12-02,28,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,1086.44,0.15555555555555556,Retention (1st historic purchase),169.0017777777778
1000041657,5099,2025-12-02,28,1,,,,,1,Christmas,124.0,59.57919715104284,Categoria T1,0.0,0.22580645161290322,Retention (1st historic purchase),0.0
1000041674,3408,2025-07-28,155,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.8857142857142857,Retention (1st historic purchase),1596.376
1000041674,4566,2025-07-28,155,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.9171597633136095,Retention (1st historic purchase),1653.0520710059172
1000041716,3408,2025-01-14,350,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000041716,4566,2025-11-24,36,5,,,,141.25,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.21301775147928995,Out-of-period / Holiday behavior,473.56402366863904
1000041726,3408,2025-07-30,153,3,,,,180.0,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,1.2191235059760956,Out-of-period / Holiday behavior,2710.2578486055777
1000041726,4566,2025-07-30,153,2,,,,180.0,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,1.4299065420560748,Out-of-period / Holiday behavior,3178.853831775701
1000041726,4567,2025-07-30,153,2,,,,180.0,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.85,Out-of-period / Holiday behavior,1889.6519999999998
1000041726,4911,2025-01-20,344,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,5338.0,0.0,Lost Customer,0.0
1000041726,4911,2025-01-20,344,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000041726,4912,2025-09-15,106,3,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,5338.0,1.1041666666666667,Out-of-period / Holiday behavior,5894.041666666667
1000041726,4912,2025-09-15,106,3,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,1.1041666666666667,Out-of-period / Holiday behavior,1199.6108333333334
1000041827,3408,2025-12-11,19,3,Christmas,180.0,,180.0,4,Christmas,125.5,57.18415060191761,Categoria C1,3410.04,0.2569499778663125,Habitual,876.2097025232404
1000041827,4565,2025-04-25,249,1,,,,,4,Christmas,124.0,56.23303684981726,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000041827,4566,2025-04-25,249,2,,,,180.0,4,Christmas,107.0,57.66587729631683,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000041827,4567,2024-03-18,652,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000041827,4911,2024-03-18,652,1,,,,,4,Christmas,157.0,52.22722564517045,Categoria C2,6474.68,0.0,Lost Customer,0.0
1000041827,4911,2024-03-18,652,1,,,,,4,Christmas,157.0,52.22722564517045,Categoria C2,1667.3400000000001,0.0,Lost Customer,0.0
1000041827,4912,2025-04-25,249,2,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,6474.68,0.0,Lost Customer,0.0
1000041827,4912,2025-04-25,249,2,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,1667.3400000000001,0.0,Lost Customer,0.0
1000041870,5099,2024-04-09,630,1,,,,,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.0,Lost Customer,0.0
1000041870,5103,2025-06-10,203,3,,,,131.5,4,Christmas,149.5,63.53358239509262,Categoria T1,0.0,0.0,Lost Customer,0.0
1000041870,5107,2024-04-09,630,1,,,,,4,Christmas,168.0,72.37358563340563,Categoria T1,0.0,0.0,Lost Customer,0.0
1000041870,5108,2025-06-10,203,4,Christmas,180.0,,123.0,4,Christmas,87.0,60.88248033129335,Categoria T1,0.0,0.0,Lost Customer,0.0
1000041870,5115,2025-06-10,203,4,Christmas,180.0,,123.0,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.0,Lost Customer,0.0
1000041870,5118,2025-04-01,273,1,,,,,4,Christmas,76.0,62.612226514403,Categoria T1,0.0,0.0,Lost Customer,0.0
1000041983,3408,2024-10-10,446,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000041983,4912,2024-01-25,705,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,7397.84,0.0,Lost Customer,0.0
1000041983,4912,2024-01-25,705,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,879.2,0.0,Lost Customer,0.0
1000042009,3408,2025-09-01,120,6,,,,91.0,4,Christmas,125.5,57.18415060191761,Categoria C1,3410.04,0.9561752988047809,Out-of-period / Holiday behavior,3260.5960159362553
1000042009,4566,2025-12-03,27,11,Christmas,40.0,,57.5,4,Christmas,107.0,57.66587729631683,Categoria C1,3410.04,0.9273364485981308,Habitual,3162.2543831775697
1000042009,4567,2024-09-06,480,2,,,,180.0,4,Christmas,180.0,42.96704948481452,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000042009,5099,2025-12-16,14,4,Christmas,39.0,48.08326112068523,86.0,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.5286713286713287,Habitual,0.0
1000042016,4566,2025-05-20,224,1,,,,,0,Christmas,91.0,61.174281110461045,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000042016,5099,2025-09-26,95,7,,,,87.66666666666667,0,Christmas,55.0,56.71321736941261,Categoria T1,0.0,1.7272727272727273,Out-of-period / Holiday behavior,0.0
1000042039,178,2025-11-13,47,3,,,,180.0,4,Christmas,94.0,65.98232086450632,Categoria C1,2223.12,0.5,Out-of-period / Holiday behavior,1111.56
1000042039,4566,2025-11-13,47,3,,,,180.0,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,0.4392523364485981,Out-of-period / Holiday behavior,976.5106542056075
1000042039,4567,2024-11-26,399,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000042039,5099,2025-09-02,119,3,,,,141.5,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,1.4424242424242424,Out-of-period / Holiday behavior,0.0
1000042039,5115,2025-09-02,119,3,,,,141.5,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,1.451219512195122,Out-of-period / Holiday behavior,0.0
